ประเภท,ราคา,ทำเล,ขนาด,Owner Score,Link
ที่ดิน,"990,000","ถนนสันป่าตอง–แม่วาง, ตำบลบ้านแม, อำเภอสันป่าตอง, เชียงใหม่ | รหัสไปรษณีย์: 50140",ขนาดที่ดิน 2 แปลงติดกัน | หน่วย: ไร่/งาน/ตารางวา ไม่ระบุ,85/100,https://www.ddproperty.com/property/%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%94%E0%B8%B4%E0%B8%99%E0%B8%96%E0%B8%99%E0%B8%99%E0%B8%AA%E0%B8%B1%E0%B8%99%E0%B8%9B%E0%B9%88%E0%B8%B2%E0%B8%95%E0%B8%AD%E0%B8%87-%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%A7%E0%B8%B2%E0%B8%87-%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%81%E0%B8%A1-%E0%B8%AD%E0%B8%B3%E0%B9%80%E0%B8%A0%E0%B8%AD%E0%B8%AA%E0%B8%B1%E0%B8%99%E0%B8%9B%E0%B9%88%E0%B8%B2%E0%B8%95%E0%B8%AD%E0%B8%87-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-2-%E0%B9%81%E0%B8%9B%E0%B8%A5%E0%B8%87%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%81%E0%B8%B1%E0%B8%99-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-60039555
ที่ดิน,"฿12,000,000","แม่ริม, เชียงใหม่ | ใกล้น้ำตกแม่สา | ทางขึ้นม่อนแจ่ม | ไม่ไกลจากตัวเมือง | เดินทางสะดวก","ขนาดที่ดิน 12,000 ตร.ม.",85/100,https://www.ddproperty.com/property/85306-%E0%B8%82%E0%B8%B2%E0%B8%A2-%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%94%E0%B8%B4%E0%B8%99%E0%B8%AA%E0%B8%A7%E0%B8%A2%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%A3%E0%B8%B4%E0%B8%A1-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%81%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%AA%E0%B8%B2-%E0%B8%97%E0%B8%B2%E0%B8%87%E0%B8%82%E0%B8%B6%E0%B9%89%E0%B8%99%E0%B8%A1%E0%B9%88%E0%B8%AD%E0%B8%99%E0%B9%81%E0%B8%88%E0%B9%88%E0%B8%A1-%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B9%84%E0%B8%81%E0%B8%A5%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%95%E0%B8%B1%E0%B8%A7%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87-%E0%B9%80%E0%B8%94%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%B2%E0%B8%87%E0%B8%AA%E0%B8%B0%E0%B8%94%E0%B8%A7%E0%B8%81-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-11548937
บ้านเดี่ยว,"฿4,000,000","วิลล่าลานนา เมาท์เทนวิวล์, เชียงใหม่ | ใกล้: สถานที่ท่องเที่ยว, ตัวเมืองเชียงใหม่",-,12/100,https://www.ddproperty.com/property/85468-%E0%B8%82%E0%B8%B2%E0%B8%A2-%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7-%E0%B8%A7%E0%B8%B4%E0%B8%A5%E0%B8%A5%E0%B9%88%E0%B8%B2%E0%B8%A5%E0%B8%B2%E0%B8%99%E0%B8%99%E0%B8%B2-%E0%B9%80%E0%B8%A1%E0%B8%B2%E0%B8%97%E0%B9%8C%E0%B9%80%E0%B8%97%E0%B8%99%E0%B8%A7%E0%B8%B4%E0%B8%A7%E0%B8%A5%E0%B9%8C-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%97%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7-%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B9%84%E0%B8%81%E0%B8%A5%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%95%E0%B8%B1%E0%B8%A7%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-11618022
บ้านเดี่ยว,"฿8,500,000",เชียงใหม่,-,17/100,https://www.ddproperty.com/property/exclusive-custom-built-house-for-sale-reduced-sale-price-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-11828019
บ้านเดี่ยว,"฿4,750,000","Ban Waen, Hang Dong, เชียงใหม่",-,7/100,https://www.ddproperty.com/property/house-for-sale-in-ban-waen-hang-dong-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-11613402
บ้านเดี่ยว,"15,900,000","Chang Phueak, Mueang Chiang Mai, เชียงใหม่",-,7/100,https://www.ddproperty.com/property/house-for-sale-in-chang-phueak-mueang-chiang-mai-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-11601483
บ้านเดี่ยว,"฿6,700,000","Mae Hia, Mueang Chiang Mai, เชียงใหม่",-,7/100,https://www.ddproperty.com/property/house-for-sale-in-mae-hia-mueang-chiang-mai-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-11604340
บ้านเดี่ยว,"35,000,000","Rim Tai, Mae Rim., เชียงใหม่",-,7/100,https://www.ddproperty.com/property/house-for-sale-in-rim-tai-mae-rim-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-11601714
บ้านเดี่ยว,"19,490,000","San Phi Suea, Mueang Chiang Mai, เชียงใหม่",-,17/100,https://www.ddproperty.com/property/house-for-sale-in-san-phi-suea-mueang-chiang-mai-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-11601079
บ้านเดี่ยว,"10,900,000","Suthep, Mueang Chiang Mai, เชียงใหม่",-,7/100,https://www.ddproperty.com/property/house-for-sale-in-suthep-mueang-chiang-mai-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-11462184
บ้านเดี่ยว,"฿8,000,000","Chang Moi, Mueang Chiang Mai, เชียงใหม่",-,17/100,https://www.ddproperty.com/property/house-for-sale-rent-in-chang-moi-mueang-chiang-mai-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-11458026
บ้านเดี่ยว,"฿11,900,000","Chang Phueak, Mueang Chiang Mai, เชียงใหม่",-,7/100,https://www.ddproperty.com/property/house-for-sale-rent-in-chang-phueak-mueang-chiang-mai-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-11458031
ทาวน์โฮม,"3,900,000","ทาวน์โฮม โมโนทาวน์ 3 สันผีเสื้อ, อ.เมืองเชียงใหม่, เชียงใหม่",พื้นที่ใช้สอย 150 ตร.ม. | 3 ห้องนอน | 3 ห้องน้ำ | ที่จอดรถ 1 คัน,7/100,https://www.ddproperty.com/property/ph0391-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%97%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B9%8C%E0%B9%82%E0%B8%AE%E0%B8%A1-%E0%B9%82%E0%B8%A1%E0%B9%82%E0%B8%99%E0%B8%97%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B9%8C-3-%E0%B8%AA%E0%B8%B1%E0%B8%99%E0%B8%9C%E0%B8%B5%E0%B9%80%E0%B8%AA%E0%B8%B7%E0%B9%89%E0%B8%AD-%E0%B8%AD-%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-150-%E0%B8%95%E0%B8%A3%E0%B8%A1-3-%E0%B8%99%E0%B8%AD%E0%B8%99-3-%E0%B8%99%E0%B9%89%E0%B8%B3-%E0%B8%82%E0%B8%B2%E0%B8%A2-3-9-%E0%B8%A5%E0%B8%9A-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-11755317
ทาวน์เฮ้าส์,4.6 ลบ.,"ใกล้ตลาดทิพเนตร วัวลาย, เชียงใหม่",2 นอน 2 น้ำ | รีโนเวทใหม่,7/100,https://www.ddproperty.com/property/ph0396-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%97%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B9%8C%E0%B9%80%E0%B8%AE%E0%B9%89%E0%B8%B2%E0%B8%AA%E0%B9%8C-%E0%B8%A3%E0%B8%B5%E0%B9%82%E0%B8%99%E0%B9%80%E0%B8%A7%E0%B8%97%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-2-%E0%B8%99%E0%B8%AD%E0%B8%99-2-%E0%B8%99%E0%B9%89%E0%B8%B3-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%95%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B8%97%E0%B8%B4%E0%B8%9E%E0%B9%80%E0%B8%99%E0%B8%95%E0%B8%A3-%E0%B8%A7%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B2%E0%B8%A2-%E0%B8%82%E0%B8%B2%E0%B8%A2-4-6-%E0%B8%A5%E0%B8%9A-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-11755344
บ้านเดี่ยว,6 ลบ.,"คูเมือง, เชียงใหม่",5 ห้องนอน 5 ห้องน้ำ,7/100,https://www.ddproperty.com/property/ph04002-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%83%E0%B8%99%E0%B8%84%E0%B8%B9%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87-%E0%B9%80%E0%B8%AB%E0%B8%A1%E0%B8%B2%E0%B8%B0%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%97%E0%B8%B3%E0%B9%80%E0%B8%81%E0%B8%AA%E0%B9%80%E0%B8%AE%E0%B9%89%E0%B8%B2%E0%B8%AA%E0%B9%8C-airbnb-5-%E0%B8%99%E0%B8%AD%E0%B8%99-5-%E0%B8%99%E0%B9%89%E0%B8%B3-%E0%B8%82%E0%B8%B2%E0%B8%A2-6-%E0%B8%A5%E0%B8%9A-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-11755368
บ้านเดี่ยว,20 ลบ.,"คูเมือง, เชียงใหม่ | ราคาขาย 20 ล้านบาท (18,000,000 บาท)",2 ห้องนอน 1 ห้องน้ำ | เหมาะสำหรับทำเกสเฮ้าส์ Airbnb,12/100,https://www.ddproperty.com/property/ph0405-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%83%E0%B8%99%E0%B8%84%E0%B8%B9%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87-%E0%B9%80%E0%B8%AB%E0%B8%A1%E0%B8%B2%E0%B8%B0%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%97%E0%B8%B3%E0%B9%80%E0%B8%81%E0%B8%AA%E0%B9%80%E0%B8%AE%E0%B9%89%E0%B8%B2%E0%B8%AA%E0%B9%8C-airbnb-2-%E0%B8%99%E0%B8%AD%E0%B8%99-1-%E0%B8%99%E0%B9%89%E0%B8%B3-%E0%B8%82%E0%B8%B2%E0%B8%A2-20-%E0%B8%A5%E0%B8%9A-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-60018111
ที่ดิน,2.88 ลบ.,"ต.ช้างเผือก, อ.เมืองเชียงใหม่, เชียงใหม่",ขนาดที่ดิน 120 ตารางวา,85/100,https://www.ddproperty.com/property/ph0406-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%94%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%9B%E0%B8%A5%E0%B9%88%E0%B8%B2-%E0%B8%95-%E0%B8%8A%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B9%80%E0%B8%9C%E0%B8%B7%E0%B8%AD%E0%B8%81-%E0%B8%AD-%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-120-%E0%B8%95%E0%B8%A3%E0%B8%A7-%E0%B8%82%E0%B8%B2%E0%B8%A2-2-88-%E0%B8%A5%E0%B8%9A-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-60018112
บ้านเดี่ยว,7.5 ลบ.,"พลูวิลล่าหรู สันผักหวาน, หางดง, เชียงใหม่ | รหัส: Ph0411",2 ห้องนอน 2 ห้องน้ำ,7/100,https://www.ddproperty.com/property/ph0411-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%9E%E0%B8%A5%E0%B8%B9%E0%B8%A7%E0%B8%B4%E0%B8%A5%E0%B8%A5%E0%B9%88%E0%B8%B2%E0%B8%AB%E0%B8%A3%E0%B8%B9-%E0%B8%AA%E0%B8%B1%E0%B8%99%E0%B8%9C%E0%B8%B1%E0%B8%81%E0%B8%AB%E0%B8%A7%E0%B8%B2%E0%B8%99-%E0%B8%AB%E0%B8%B2%E0%B8%87%E0%B8%94%E0%B8%87-%E0%B9%81%E0%B8%9A%E0%B8%9A%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99-2-%E0%B8%99%E0%B8%AD%E0%B8%99-2-%E0%B8%99%E0%B9%89%E0%B8%B3-%E0%B8%82%E0%B8%B2%E0%B8%A2-7-5-%E0%B8%A5%E0%B8%9A-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-60019656
บ้านเดี่ยว,75 ลบ.,เชียงใหม่ | ติดน้ำปิง,"ขนาดที่ดิน 3 ไร่ | 19 ห้องพัก | พื้นที่ใช้สอยประมาณ 1,200 ตร.ม. (ประมาณการจาก 19 ห้องพัก)",85/100,https://www.ddproperty.com/property/ph0415-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AA%E0%B9%84%E0%B8%95%E0%B8%A5%E0%B9%8C%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97-%E0%B8%AA%E0%B8%B8%E0%B8%94%E0%B8%AB%E0%B8%A3%E0%B8%B9-%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%9B%E0%B8%B4%E0%B8%87-%E0%B8%A1%E0%B8%B5-19-%E0%B8%AB%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%9E%E0%B8%B1%E0%B8%81-%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%94%E0%B8%B4%E0%B8%99-3-%E0%B9%84%E0%B8%A3%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-75-%E0%B8%A5%E0%B8%9A-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-60027424
บ้านเดี่ยว,15.68 ลบ.,เชียงใหม่ | วิวดอยสุเทพ,ขนาดที่ดิน 142 ตารางวา | พื้นที่ใช้สอย ไม่ระบุ | 4 ห้องนอน 5 ห้องน้ำ | ที่จอดรถ ไม่ระบุ,12/100,https://www.ddproperty.com/property/ph0428-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%9E%E0%B8%B9%E0%B8%A5%E0%B8%A7%E0%B8%B4%E0%B8%A5%E0%B8%A5%E0%B9%88%E0%B8%B2-%E0%B8%AA%E0%B8%B8%E0%B8%94%E0%B8%AB%E0%B8%A3%E0%B8%B9-%E0%B8%A7%E0%B8%B4%E0%B8%A7%E0%B8%94%E0%B8%AD%E0%B8%A2%E0%B8%AA%E0%B8%B8%E0%B9%80%E0%B8%97%E0%B8%9E-4-%E0%B8%99%E0%B8%AD%E0%B8%99-5-%E0%B8%99%E0%B9%89%E0%B8%B3-142-%E0%B8%95%E0%B8%A3%E0%B8%A7-%E0%B8%82%E0%B8%B2%E0%B8%A2-15-68-%E0%B8%A5%E0%B8%9A-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-60036067
บ้านเดี่ยว,15.9 ลบ.,"หมู่บ้านวังตาล, สันผักหวาน, หางดง, เชียงใหม่",ขนาดที่ดิน 188 ตารางวา | 4 ห้องนอน | 6 ห้องน้ำ | พื้นที่ใช้สอยประมาณ 400 ตร.ม. (ประมาณ),95/100,https://www.ddproperty.com/property/ph0429-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%9E%E0%B8%B9%E0%B8%A5%E0%B8%A7%E0%B8%B4%E0%B8%A5%E0%B8%A5%E0%B9%88%E0%B8%B2-%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A7%E0%B8%B1%E0%B8%87%E0%B8%95%E0%B8%B2%E0%B8%A5-%E0%B8%AA%E0%B8%B1%E0%B8%99%E0%B8%9C%E0%B8%B1%E0%B8%81%E0%B8%AB%E0%B8%A7%E0%B8%B2%E0%B8%99-%E0%B8%AB%E0%B8%B2%E0%B8%87%E0%B8%94%E0%B8%87-%E0%B8%82%E0%B8%B2%E0%B8%A2-15-9-%E0%B8%A5%E0%B8%9A-4-%E0%B8%99%E0%B8%AD%E0%B8%99-6-%E0%B8%99%E0%B9%89%E0%B8%B3-188-%E0%B8%95%E0%B8%A3%E0%B8%A7-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-60036068
บ้านพูลวิลล่า,11.9 ลบ.,เชียงใหม่ | ใกล้สนามบินเชียงใหม่,ขนาดที่ดิน 70 ตารางวา | 3 ห้องนอน | 4 ห้องน้ำ | พื้นที่ใช้สอย 250 ตร.ม.,7/100,https://www.ddproperty.com/property/ph0430-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%9E%E0%B8%B9%E0%B8%A5%E0%B8%A7%E0%B8%B4%E0%B8%A5%E0%B8%A5%E0%B9%88%E0%B8%B2%E0%B9%82%E0%B8%A1%E0%B9%80%E0%B8%94%E0%B8%B4%E0%B8%A3%E0%B9%8C%E0%B8%99-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AA%E0%B8%99%E0%B8%B2%E0%B8%A1%E0%B8%9A%E0%B8%B4%E0%B8%99%E0%B8%8A%E0%B8%A1-3-%E0%B8%99%E0%B8%AD%E0%B8%99-4-%E0%B8%99%E0%B9%89%E0%B8%B3-70-%E0%B8%95%E0%B8%A3%E0%B8%A7-%E0%B8%82%E0%B8%B2%E0%B8%A2-11-9-%E0%B8%A5%E0%B8%9A-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-60036073
บ้านเดี่ยว,13.9 ลบ.,เชียงใหม่,ขนาดที่ดิน 175 ตารางวา | 5 ห้องนอน | 4 ห้องน้ำ | พื้นที่ใช้สอยประมาณ 300 ตร.ม.,7/100,https://www.ddproperty.com/property/ph0431-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%9E%E0%B8%B9%E0%B8%A5%E0%B8%A7%E0%B8%B4%E0%B8%A5%E0%B8%A5%E0%B9%88%E0%B8%B2%E0%B8%AA%E0%B8%A7%E0%B8%A2-%E0%B9%86-%E0%B8%95%E0%B8%81%E0%B9%81%E0%B8%95%E0%B9%88%E0%B8%87%E0%B8%84%E0%B8%A3%E0%B8%9A-175-%E0%B8%95%E0%B8%A3%E0%B8%A7-5-%E0%B8%99%E0%B8%AD%E0%B8%99-4-%E0%B8%99%E0%B9%89%E0%B8%B3-%E0%B8%82%E0%B8%B2%E0%B8%A2-13-9-%E0%B8%A5%E0%B8%9A-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-60036076
บ้านเดี่ยว,2.5 ลบ.,"หมู่บ้านดีญ่า วัลเลย์ซุปเปอร์, เชียงใหม่",ขนาดที่ดิน 76.1 ตารางวา | 2 ห้องนอน | 2 ห้องน้ำ,7/100,https://www.ddproperty.com/property/ph0432-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7-%E0%B9%83%E0%B8%99%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%94%E0%B8%B5%E0%B8%8D%E0%B9%88%E0%B8%B2-%E0%B8%A7%E0%B8%B1%E0%B8%A5%E0%B9%80%E0%B8%A5%E0%B8%A2%E0%B9%8C%E0%B8%8B%E0%B8%B8%E0%B8%9B%E0%B9%80%E0%B8%9B%E0%B8%AD%E0%B8%A3%E0%B9%8C-2-%E0%B8%99%E0%B8%AD%E0%B8%99-2-%E0%B8%99%E0%B9%89%E0%B8%B3-76-1-%E0%B8%95%E0%B8%A3%E0%B8%A7-%E0%B8%82%E0%B8%B2%E0%B8%A2-2-5-%E0%B8%A5%E0%B8%9A-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-60036077
บ้านเดี่ยว,6.9 ลบ.,มบ. ใกล้มีโชคพลาซ่า | 500 ม. | เชียงใหม่,2 ชั้น | 3 ห้องนอน 2 ห้องน้ำ,7/100,https://www.ddproperty.com/property/ph0435-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99-2-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99-3-%E0%B8%99%E0%B8%AD%E0%B8%99-2-%E0%B8%99%E0%B9%89%E0%B8%B3-%E0%B8%82%E0%B8%B2%E0%B8%A2-6-9-%E0%B8%A5%E0%B8%9A-%E0%B8%AD%E0%B8%A2%E0%B8%B9%E0%B9%88%E0%B8%A1%E0%B8%9A-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%A1%E0%B8%B5%E0%B9%82%E0%B8%8A%E0%B8%84%E0%B8%9E%E0%B8%A5%E0%B8%B2%E0%B8%8B%E0%B9%88%E0%B8%B2%E0%B9%80%E0%B8%9E%E0%B8%B5%E0%B8%A2%E0%B8%87-500-%E0%B8%A1-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-60043782
